Latitude,Longitude,Elevation_m,Rock_Type,Region,Al_wt_pct,Si_wt_pct,Mg_wt_pct,Fe_wt_pct,Ca_wt_pct,Na_wt_pct,K_wt_pct,Ti_wt_pct,Mn_wt_pct,P_wt_pct,Cr_wt_pct,Ni_wt_pct
-10.080811714037836,-1.102763847834865,-981.5733890113306,Regolith,Mare Tranquillitatis,7.052,23.704,3.4,21.198,9.697,1.556,1.192,1.544,0.232,0.097,0.06,0.003
16.897953483194833,-50.936007701171086,1244.4712491015102,Troctolite,Mare Serenitatis,2.515,23.241,2.619,27.594,20.0,1.968,0.692,1.484,0.282,0.185,0.099,0.077
-3.7769086894687405,14.143998529444403,-537.048584438405,Norite,Mare Imbrium,7.87,22.043,0.5,18.276,1.733,4.413,0.034,1.977,0.152,0.377,0.121,0.056
7.66472489384018,19.90293194595327,97.9818942905508,Gabbro,Highlands,2.0,18.669,7.317,25.768,2.927,4.165,0.244,1.577,0.352,0.253,0.109,0.001
8.847476444732756,-14.559094803265971,917.2164880333683,Anorthosite,Mare Imbrium,14.635,18.397,5.468,15.841,12.056,3.015,0.189,1.336,0.208,0.453,0.073,0.049
20.625302639237617,54.53073363852886,-136.0702718885378,Basalt,Mare Tranquillitatis,11.267,18.367,5.123,16.616,18.62,3.408,0.345,1.213,0.116,0.017,0.269,0.062
-10.50463233560152,44.900270577848204,-371.0308281931636,Anorthosite,Mare Imbrium,17.977,22.664,0.94,13.274,13.385,3.621,0.277,0.85,0.076,0.015,0.123,0.05
11.237733754951051,24.95290988879937,64.93218287770894,Anorthosite,Mare Tranquillitatis,21.694,19.832,3.259,9.819,16.808,3.438,0.04,0.741,0.088,0.25,0.271,0.072
27.696948422769943,25.638248939249124,-172.92827213294026,Basalt,Mare Imbrium,2.753,20.913,7.781,24.561,14.323,3.289,0.324,1.138,0.251,0.102,0.399,0.085
13.814600061472085,-29.71179420694185,611.8935833073172,Gabbro,Mare Serenitatis,20.969,22.256,0.592,9.021,1.443,1.991,0.282,0.344,0.194,0.131,0.09,0.017
-0.6077713969353269,18.81782773061387,-418.1145533875644,Anorthosite,South Pole-Aitken,17.366,18.479,1.123,11.931,14.475,4.486,0.227,1.262,0.112,0.185,0.068,0.025
7.843046669515758,-36.21524817173764,-286.0492717771977,Basalt,Mare Serenitatis,6.279,19.494,5.456,20.313,1.0,2.755,0.154,1.13,0.135,0.853,0.818,0.25
14.380973865786487,-42.719613129621344,-44.24700679064788,Basalt,Mare Serenitatis,19.708,21.969,5.97,13.664,11.796,1.811,0.93,1.027,0.174,0.014,0.03,0.002
6.736545941632343,59.93614730430963,-644.2565992489009,Gabbro,South Pole-Aitken,7.378,20.127,10.139,21.413,2.246,3.161,0.568,1.816,0.198,0.023,0.215,0.065
-28.99945119060965,14.6851117767809,-275.7080092081135,Basalt,South Pole-Aitken,2.15,20.408,4.443,24.143,20.0,3.412,0.264,1.816,0.249,0.354,0.068,0.023
-18.31359013876645,-8.281455281137141,-271.4964879310937,Troctolite,Highlands,22.259,17.902,5.344,8.896,17.858,3.474,0.01,0.901,0.113,0.01,0.034,0.028
18.628093032927964,-25.42025725392584,-633.7850618022835,Anorthosite,Highlands,17.018,20.448,6.319,13.895,10.047,4.167,0.17,0.993,0.148,0.12,0.135,0.067
-13.640961161250921,12.47045323946729,-310.21721227450666,Anorthosite,Mare Serenitatis,14.767,25.957,1.764,14.221,15.319,2.544,0.362,1.023,0.215,0.298,0.122,0.037
13.893727173668033,-54.048779013589666,369.8413072512309,Anorthosite,Mare Serenitatis,13.655,19.661,5.83,15.846,14.303,2.922,0.037,1.795,0.206,0.043,0.114,0.008
-7.672787085498079,-48.63828113942459,-1000.5463324246496,Norite,Mare Tranquillitatis,10.962,17.559,15.343,20.639,1.0,1.987,0.157,1.377,0.226,0.041,0.135,0.053
1.3130596894765887,-56.057196271152435,507.30536449500886,Basalt,Mare Tranquillitatis,2.0,23.874,7.43,24.548,2.599,3.28,0.064,2.38,0.139,0.074,0.326,0.111
-25.921602010835777,-0.09962000848059205,-262.22008511026405,Gabbro,Highlands,12.249,22.57,2.157,16.716,1.0,1.97,0.124,0.778,0.171,0.033,0.017,0.023
-19.126466337017426,12.0727955024619,163.50352515512006,Anorthosite,Oceanus Procellarum,17.825,21.638,5.04,9.841,13.936,2.292,0.01,0.908,0.172,0.227,0.641,0.173
27.431817811154076,-52.5024286370615,501.17238734089585,Basalt,Oceanus Procellarum,18.481,17.044,7.687,15.026,11.463,4.18,0.041,1.451,0.121,0.045,0.005,0.018
23.408283206814836,26.54693609986998,-469.6961064412919,Troctolite,Highlands,6.273,17.47,0.551,23.656,20.0,3.164,0.182,1.77,0.228,0.051,0.056,0.023
9.136506653943016,-32.352591418252274,224.9948407944183,Norite,Mare Tranquillitatis,2.0,16.388,1.233,26.226,8.12,4.709,0.685,1.739,0.257,0.171,0.076,0.034
-2.421324156855757,22.224174452383934,-654.6480699901134,Gabbro,Mare Tranquillitatis,12.27,22.295,10.068,16.494,9.22,4.412,0.202,0.977,0.193,0.684,0.05,0.001
10.545677573713427,57.82765680422948,-698.862408447083,Troctolite,Oceanus Procellarum,6.72,24.06,11.692,21.136,15.807,3.259,0.181,0.952,0.199,0.49,0.102,0.001
7.116617345636342,22.932704406462136,-122.88891534495248,Troctolite,Mare Imbrium,2.119,22.396,2.648,25.795,19.284,3.424,0.465,1.478,0.277,0.4,0.131,0.012
4.113135336276727,45.98316635083302,-80.06319144753962,Gabbro,Mare Imbrium,2.0,26.85,1.877,27.044,4.731,2.714,0.094,1.895,0.285,0.151,0.026,0.026
-26.44937568818749,53.78382080916809,482.30156787671035,Norite,Mare Tranquillitatis,5.413,19.674,1.33,21.804,1.0,4.253,0.03,1.882,0.179,0.071,0.057,0.051
7.968156639690413,-1.5898741977221391,-737.5333396577776,Gabbro,Mare Imbrium,2.0,20.029,2.763,25.605,4.397,3.436,0.071,1.557,0.215,0.245,0.102,0.046
16.135202674270104,24.27899753036482,295.1776778424093,Gabbro,South Pole-Aitken,2.0,21.32,10.905,27.586,5.685,4.091,0.47,1.574,0.279,0.099,0.442,0.108
29.644899278734528,42.23631042670101,-208.54853269715335,Gabbro,Highlands,3.111,20.312,0.649,27.77,6.989,2.224,0.339,1.673,0.345,0.301,0.039,0.011
-29.335286844341418,-17.206930455073667,-70.8369335218203,Norite,Highlands,9.955,22.496,2.178,20.354,20.0,1.367,0.029,1.38,0.263,0.01,0.137,0.047
13.810407198640597,-28.632322012752613,-1072.8007560566862,Basalt,Mare Tranquillitatis,7.548,19.081,10.56,20.591,17.47,3.603,0.33,1.68,0.186,0.151,0.268,0.081
4.307358956158829,53.59182873340065,-116.06329987924842,Troctolite,Mare Serenitatis,2.0,16.816,1.718,26.067,3.533,3.843,0.805,1.432,0.218,0.082,0.01,0.006
-3.956869435142597,27.156420044258155,367.6571952949588,Troctolite,Oceanus Procellarum,28.0,15.632,5.845,4.818,1.0,3.09,0.014,0.657,0.069,0.057,0.147,0.023
-22.34578952571775,-33.638143994900844,-160.84628848932093,Basalt,Mare Tranquillitatis,21.819,22.442,8.52,9.017,1.693,3.694,0.287,0.999,0.199,0.217,0.321,0.066
-5.4548910819074266,-6.109992878866393,-191.87528580389122,Norite,Mare Imbrium,3.001,19.422,6.538,26.517,1.336,1.978,0.143,1.371,0.261,0.215,0.072,0.002
-8.737369020831881,35.57421234453713,915.8782794827005,Basalt,Oceanus Procellarum,2.0,17.491,6.343,25.205,3.081,4.127,0.209,1.232,0.261,0.01,0.203,0.036
-11.830206661275469,5.64755891021305,-34.981524482264575,Basalt,Mare Serenitatis,28.0,19.143,6.149,6.62,14.64,4.406,0.225,1.186,0.062,0.59,0.385,0.118
13.85277739933246,17.99425177990669,-902.1846904169066,Gabbro,Mare Imbrium,6.183,26.858,7.46,22.613,4.033,4.225,0.442,1.397,0.232,0.09,0.141,0.047
12.043531277055827,30.452184245406286,-798.2556132677016,Basalt,South Pole-Aitken,3.728,17.667,2.668,23.885,5.864,3.149,0.244,1.723,0.165,0.499,0.478,0.116
5.341205458854695,14.641102657077667,724.9119168870092,Norite,Mare Imbrium,6.74,23.182,16.498,23.158,1.382,4.424,0.27,1.633,0.166,0.175,0.034,0.009
26.31988879760234,4.80951863066349,-263.17354408459084,Norite,South Pole-Aitken,14.817,22.263,2.275,13.937,4.753,1.629,0.121,0.645,0.165,0.211,0.161,0.085
-9.008736949148734,29.953714126532816,392.7713461437614,Anorthosite,Oceanus Procellarum,17.476,25.024,2.66,13.367,15.323,3.688,0.04,0.839,0.168,0.646,0.045,0.016
-15.371883737389227,27.30756425186408,-200.40962855229907,Basalt,South Pole-Aitken,14.588,20.631,9.531,17.702,10.394,3.86,0.344,1.227,0.171,0.345,0.097,0.021
9.354198785903975,15.584688021981464,188.31901246032717,Basalt,Oceanus Procellarum,13.841,16.319,4.124,14.41,1.0,3.601,0.01,1.004,0.181,0.03,0.229,0.086
-18.071156343755824,-16.82527039416845,-236.32418608037378,Gabbro,Oceanus Procellarum,7.751,23.978,2.713,23.199,13.867,1.872,0.12,1.501,0.171,0.01,0.131,0.087
-11.099369568994526,-11.302548935967408,-81.52742284184232,Regolith,Oceanus Procellarum,20.087,20.251,0.895,8.989,2.24,3.275,0.814,0.915,0.105,0.074,0.032,0.014
-16.52385359550691,56.452625866091694,218.20613871341277,Gabbro,Oceanus Procellarum,2.0,24.823,4.967,27.531,7.67,2.693,0.148,1.837,0.238,0.134,0.037,0.001
-25.850785936889928,-46.5136881250169,-637.6376873831358,Basalt,Oceanus Procellarum,9.051,23.448,9.785,18.887,1.108,0.651,0.112,1.242,0.197,0.263,0.154,0.049
19.6499244981404,-27.779409929659764,135.1877081244589,Gabbro,Mare Imbrium,5.966,23.988,9.134,24.716,7.86,1.587,0.365,1.509,0.232,0.216,0.135,0.068
-14.727567424700329,-0.9117888954797166,85.96682939949035,Anorthosite,Oceanus Procellarum,15.358,28.105,6.655,14.081,14.405,4.394,0.09,0.632,0.276,0.075,0.082,0.023
-1.618349799418759,40.407562337254305,-780.2340719608384,Norite,Mare Imbrium,2.911,21.846,1.557,24.991,6.425,2.523,0.247,1.319,0.202,0.156,0.123,0.037
-27.401083604741284,-40.358920352432655,1332.596930878722,Basalt,Oceanus Procellarum,4.657,25.329,9.171,22.634,7.268,4.267,0.183,1.24,0.231,0.21,0.224,0.096
11.960367975158583,-26.765445825046818,-188.23016360599163,Norite,South Pole-Aitken,2.0,19.785,5.553,22.682,1.963,4.372,0.484,1.274,0.371,0.144,0.193,0.06
-10.16633986162255,-52.10421386457132,-533.7937261324087,Anorthosite,Oceanus Procellarum,18.252,22.622,0.859,10.772,14.178,3.655,0.168,0.82,0.167,0.234,0.028,0.043
14.684203669752598,24.718231926098213,735.0811358402566,Regolith,Mare Serenitatis,3.174,19.493,0.5,22.775,1.0,2.263,0.737,1.591,0.23,0.133,0.237,0.043
-5.255816371928034,-31.414867742926063,-631.2641882112489,Basalt,Oceanus Procellarum,12.754,22.438,7.936,14.097,15.561,4.133,0.01,1.595,0.204,0.151,0.361,0.117
-18.254663615662523,-13.359029919485941,-312.4663157829218,Gabbro,Oceanus Procellarum,2.0,22.124,0.592,26.741,3.368,3.256,0.279,1.165,0.295,0.565,0.108,0.072
0.7905049369221544,-6.755826356439854,70.19132891551727,Regolith,South Pole-Aitken,10.532,14.818,8.808,21.335,8.76,3.054,0.83,1.293,0.165,0.099,0.208,0.112
-22.169726421753612,46.95767227277469,-300.50934097924033,Basalt,Highlands,2.503,19.165,6.369,28.569,7.38,1.906,0.375,1.383,0.201,0.282,0.304,0.083
-3.5676504076203166,-10.640365160251584,261.8194851339813,Regolith,South Pole-Aitken,2.0,21.691,2.47,24.556,1.29,2.399,1.029,1.081,0.251,0.081,0.164,0.044
-10.961671354770807,-42.57299761017011,270.8306035437937,Gabbro,Mare Serenitatis,3.578,14.228,6.576,24.794,2.689,1.924,0.143,1.333,0.224,0.081,0.262,0.118
24.717575051977988,2.917792600814522,-392.6672815001413,Basalt,Highlands,2.542,20.712,9.172,27.586,5.28,4.151,0.144,1.288,0.384,0.523,0.277,0.076
-26.344276696756804,55.55495935783556,733.4182407520967,Basalt,Mare Tranquillitatis,8.03,24.025,7.901,19.207,13.119,4.841,0.562,1.338,0.26,0.24,0.427,0.118
11.64104484634452,12.922276926097325,-155.55297477939962,Gabbro,Mare Tranquillitatis,4.422,24.901,6.965,26.047,20.0,4.108,0.032,1.493,0.314,0.529,0.493,0.138
-19.034930040753846,58.00646645526871,99.63390271780426,Basalt,Mare Serenitatis,28.0,18.653,4.481,6.03,1.0,3.239,0.33,0.652,0.01,1.044,0.336,0.083
-10.85729554006561,40.93287707266441,-195.4230676880383,Anorthosite,South Pole-Aitken,15.281,25.093,3.495,12.092,12.902,2.632,1.193,1.076,0.117,0.01,0.062,0.001
-5.069156216276042,-55.684109254390464,-223.03187064159712,Basalt,Mare Imbrium,5.865,24.624,7.897,19.481,7.721,3.572,0.01,0.85,0.205,0.817,0.204,0.057
24.480905362498454,19.007951445245027,-36.09483022583659,Gabbro,Mare Serenitatis,15.852,14.556,0.5,13.926,5.251,2.5,1.013,0.753,0.125,0.021,0.351,0.073
-15.44530403557049,-25.587974693053958,923.1249841280033,Basalt,Highlands,2.0,21.347,8.51,27.707,20.0,2.962,0.01,1.715,0.24,0.015,0.168,0.038
-24.521471847319788,7.154022677366868,209.44185405845263,Troctolite,Highlands,7.937,21.679,2.087,18.974,1.0,2.014,0.552,0.952,0.189,0.292,0.291,0.119
-10.878623760568583,-26.478577088252813,-526.9644801863424,Regolith,Oceanus Procellarum,13.598,25.556,2.914,13.384,4.031,3.781,0.503,0.423,0.163,0.086,0.663,0.217
-23.719441767868,-18.135550007365154,39.46021049531438,Regolith,Mare Tranquillitatis,2.446,21.859,0.867,26.018,7.735,3.841,1.444,2.021,0.393,0.5,0.24,0.061
-22.28421084236685,50.78024541050152,-281.0474162228868,Gabbro,Highlands,2.0,25.181,3.776,27.249,1.718,4.091,0.184,1.693,0.234,0.157,0.011,0.009
4.4310358785016035,-35.20281781299536,485.3913558479561,Basalt,Mare Serenitatis,2.0,18.658,4.709,25.28,9.059,3.669,0.605,1.816,0.295,0.098,0.233,0.068
-26.3458840140304,44.89309416309966,-56.096522279748385,Norite,Highlands,5.831,16.206,3.527,22.146,1.0,3.586,0.039,1.168,0.3,0.015,0.102,0.016
-28.144147116386037,-56.345063031540384,-711.1866879410744,Basalt,Mare Serenitatis,7.06,19.056,8.891,22.939,4.198,1.747,0.166,1.003,0.184,0.125,0.166,0.004
12.864846088229868,-49.09481539564219,203.39193508344593,Basalt,Mare Imbrium,4.795,25.731,7.938,22.62,7.894,1.697,0.11,1.491,0.332,0.065,0.216,0.047
-8.30117430953733,42.561004966111625,-414.95458257872616,Basalt,Oceanus Procellarum,5.798,23.778,7.867,21.88,2.172,3.397,0.151,1.045,0.237,0.016,0.376,0.107
-22.477479045967605,15.666723709103437,201.64674208852628,Anorthosite,Mare Tranquillitatis,19.11,27.967,2.289,12.173,13.403,4.321,0.363,1.293,0.023,0.222,0.051,0.065
-14.783233748417505,29.668336564746028,478.2727640357874,Norite,Highlands,14.672,16.67,0.644,16.112,20.0,2.679,0.027,1.216,0.24,0.757,0.005,0.014
8.525190441143941,-34.86987950137749,-142.90943819326864,Gabbro,Mare Serenitatis,2.0,24.124,0.5,25.964,17.159,3.007,1.89,1.597,0.177,0.095,0.037,0.009
-13.46780597154893,4.450014670812422,-80.79206053044435,Anorthosite,South Pole-Aitken,18.991,23.265,0.5,14.084,15.274,3.019,0.302,1.125,0.236,0.071,0.084,0.035
-0.32873249277552574,28.46630682855657,85.30419397062934,Basalt,Mare Tranquillitatis,11.668,20.144,7.85,19.207,20.0,0.788,0.62,1.878,0.252,0.019,0.296,0.094
-22.698281596399664,15.277696441231498,-331.2406343763018,Regolith,Mare Imbrium,13.535,23.328,16.677,15.969,1.429,3.289,0.802,1.335,0.126,0.051,0.464,0.125
5.285618256326821,-3.396147973054859,44.90565227170681,Anorthosite,Mare Serenitatis,20.76,21.42,0.5,8.418,15.285,2.34,0.436,0.776,0.098,0.067,0.055,0.015
-11.035338969404155,55.174054372525774,104.24624430430573,Anorthosite,Oceanus Procellarum,19.753,22.381,1.633,12.697,12.608,3.733,0.012,1.049,0.186,0.084,0.056,0.01
7.618106071722991,21.13888001441343,-443.3614939848835,Basalt,Oceanus Procellarum,2.375,23.042,9.715,27.521,15.568,2.962,0.218,1.34,0.242,0.201,0.321,0.066
18.50369293824137,48.93009602894854,599.0097426208729,Norite,Mare Imbrium,7.692,23.94,7.189,21.313,9.782,2.785,0.119,1.195,0.308,0.024,0.069,0.01
6.698785163399549,27.572461388841745,-860.5264172959627,Gabbro,Mare Imbrium,28.0,21.26,2.743,4.615,7.022,2.811,0.036,1.06,0.133,0.012,0.281,0.083
-12.25514624429876,28.255623431721972,403.69926445178834,Basalt,Oceanus Procellarum,8.88,26.332,7.358,21.504,18.386,2.608,0.126,1.373,0.147,0.534,0.196,0.068
-14.655377907101975,-50.39780762907848,689.7485325001759,Basalt,Highlands,2.0,20.353,6.19,28.705,5.991,1.366,0.311,1.877,0.271,0.321,0.119,0.036
-10.35474247599312,-16.86424537752677,394.4801419054828,Gabbro,Highlands,2.0,26.651,4.955,27.631,1.0,4.144,0.079,1.338,0.297,0.065,0.222,0.086
-20.12276920580971,43.00432880635901,-528.8351527539347,Gabbro,Mare Serenitatis,28.0,17.616,1.538,4.868,1.362,2.239,0.176,0.949,0.05,0.204,0.098,0.026
-19.129688948998798,-32.08753654214929,432.532986601443,Basalt,South Pole-Aitken,2.0,18.045,6.589,27.695,1.0,2.439,0.156,1.548,0.326,0.18,0.265,0.106
17.441466114010076,-46.13929606122406,1052.1380970335367,Regolith,Mare Serenitatis,2.0,18.22,0.5,28.027,2.574,3.095,1.08,1.689,0.305,0.272,0.168,0.054
-6.916045409553302,-20.867273203344787,-89.97141305617764,Basalt,South Pole-Aitken,4.354,23.871,8.866,24.705,3.341,1.661,0.297,1.506,0.284,0.392,0.394,0.128
-3.840289165764851,-33.547453812886324,-0.3041817585475163,Anorthosite,Mare Imbrium,17.195,18.584,9.537,14.761,10.933,2.401,0.289,1.145,0.152,0.089,0.195,0.064
5.6429679340086665,51.03458337517861,385.5276345480275,Regolith,Mare Tranquillitatis,3.837,25.47,1.457,23.724,1.486,5.3,1.202,1.416,0.189,0.216,0.073,0.012
5.379209709092855,44.15599704025574,-436.30745030889375,Anorthosite,Mare Serenitatis,18.635,19.421,0.872,13.713,16.429,3.404,0.106,1.434,0.221,0.324,0.141,0.056
-25.957387708684458,-0.038012366051496826,-767.0091969806984,Gabbro,Mare Serenitatis,10.053,22.198,10.417,18.453,4.73,1.971,0.163,0.787,0.286,0.24,0.073,0.01
19.892447180259936,-52.63873506193584,210.60685392921755,Anorthosite,South Pole-Aitken,19.57,22.92,0.5,9.853,11.871,0.502,0.155,1.054,0.18,0.511,0.028,0.001
-19.360406806563635,25.74748153117875,18.26789053086733,Basalt,Mare Imbrium,22.805,17.953,9.747,8.423,10.491,4.202,0.757,0.636,0.162,0.137,0.15,0.051
13.38429816298013,14.809407760351746,-518.1704378103735,Regolith,Mare Imbrium,7.328,16.828,8.462,19.758,20.0,1.786,1.397,1.003,0.211,0.325,0.017,0.004
16.36025928769,56.4665604874195,192.5995058860973,Anorthosite,South Pole-Aitken,18.008,21.849,4.828,11.798,13.749,2.349,0.175,1.613,0.109,0.481,0.026,0.001
12.893972045478819,7.074388832445237,-174.36825827537456,Troctolite,Mare Imbrium,19.713,20.168,2.193,11.812,1.0,2.501,0.087,0.687,0.182,0.163,0.08,0.026
4.73865879324871,-19.63275319165087,187.8289454256983,Basalt,Oceanus Procellarum,28.0,22.495,5.059,4.617,4.935,1.904,0.01,0.139,0.056,0.01,0.215,0.079
-29.123460173467027,2.282603229426691,94.32440545834872,Basalt,Highlands,5.507,16.963,7.197,24.279,1.0,2.909,0.035,1.758,0.294,0.341,0.311,0.09
-8.37747045820976,57.51159496854196,67.15241615036317,Basalt,Oceanus Procellarum,2.0,19.93,7.805,27.283,4.747,2.338,0.365,1.443,0.282,0.374,0.256,0.109
6.29036576175487,23.563491903963666,-7.149490305014429,Gabbro,Mare Tranquillitatis,16.912,20.454,4.511,14.186,2.202,3.733,0.344,1.45,0.09,0.102,0.048,0.038
-6.752922244647678,20.63713655124613,-876.7341901644038,Anorthosite,Mare Serenitatis,13.603,13.688,4.096,15.16,13.653,3.169,0.117,0.431,0.174,0.052,0.04,0.004
21.80879369476878,-31.118209232893754,-751.5703579932527,Troctolite,Mare Tranquillitatis,27.418,23.986,13.272,6.08,20.0,4.719,0.192,1.299,0.036,0.765,0.244,0.051
-11.471863479023078,29.232302107274123,898.6632731031204,Anorthosite,Mare Serenitatis,19.528,18.728,13.6,11.237,15.513,4.743,0.106,1.233,0.07,0.16,0.005,0.001
-12.387912452480375,30.032619536612614,692.1601005724435,Regolith,Highlands,2.0,25.497,1.898,26.66,20.0,1.854,0.861,1.504,0.153,0.145,0.117,0.044
-14.040138414440522,-21.925321946891366,-138.61119195889225,Basalt,Mare Imbrium,28.0,18.922,6.732,4.356,1.823,2.608,0.554,0.154,0.017,0.584,0.283,0.051
-10.03314786235227,-1.9543401131144194,214.4912552435461,Troctolite,Oceanus Procellarum,4.593,19.436,0.61,26.458,1.633,5.585,0.688,1.159,0.202,0.105,0.047,0.001
3.444297858851229,-24.647600047145275,-835.2122985530028,Norite,South Pole-Aitken,10.392,17.274,0.5,17.375,5.509,1.61,0.057,0.988,0.253,0.377,0.106,0.007
12.42091765635545,-28.955391561085598,-743.4472908723196,Norite,Oceanus Procellarum,2.0,24.44,2.268,25.785,12.918,3.957,0.356,1.745,0.285,0.241,0.19,0.08
9.754075064327104,-56.89247157006178,-1473.7211437847254,Norite,Highlands,21.972,22.362,4.683,10.121,9.69,3.658,0.989,0.646,0.231,0.687,0.129,0.067
18.463069198888775,-25.77459064160015,-539.6335295883396,Norite,Mare Tranquillitatis,10.261,25.2,3.355,19.311,9.0,1.981,0.315,0.657,0.195,0.112,0.111,0.012
23.15483972984549,6.476393985392988,-325.0590462703585,Gabbro,South Pole-Aitken,10.316,20.378,2.246,18.505,2.325,2.039,0.13,1.309,0.133,0.476,0.069,0.001
18.96474254060108,-59.80785749411654,353.52656621563733,Basalt,Mare Imbrium,23.246,20.875,8.367,5.364,1.0,5.214,0.303,1.013,0.092,0.168,0.404,0.126
-28.863275797538726,-26.01370994283991,-116.58580248129697,Basalt,Highlands,7.1,15.954,11.638,21.535,1.235,5.19,0.35,2.021,0.201,0.129,0.005,0.004
14.155077213119327,45.76923987879,132.88199131058138,Troctolite,South Pole-Aitken,5.285,19.128,5.266,24.051,3.01,3.516,0.152,1.154,0.264,0.073,0.016,0.001
-17.496025582900103,11.237830212883296,-184.96974446933388,Gabbro,Highlands,20.109,21.511,0.5,11.723,20.0,1.337,0.033,0.693,0.073,0.161,0.082,0.004
-22.02431743752104,12.943538889717658,-67.44467478812096,Norite,Highlands,13.564,22.162,6.368,16.218,17.661,4.508,0.28,0.251,0.182,0.17,0.038,0.001
8.309327087948134,-11.596283396837613,-182.55731180255216,Anorthosite,Mare Imbrium,18.625,26.472,10.074,12.436,14.226,1.331,0.486,0.533,0.217,0.457,0.096,0.02
-10.815408275538307,21.17665721908932,129.55216736926317,Basalt,Mare Serenitatis,28.0,15.447,10.04,2.485,9.053,3.858,1.807,0.28,0.138,0.244,0.26,0.084
-26.572970197773405,-37.2080680523569,-1368.9413171782653,Basalt,South Pole-Aitken,4.818,21.688,11.915,24.489,6.056,1.057,0.076,1.212,0.305,0.35,0.376,0.066
-21.74221593609832,38.249617246103,-2.0738098892373564,Gabbro,Mare Imbrium,5.924,19.871,17.812,22.979,1.0,3.009,0.362,1.259,0.261,0.293,0.057,0.055
-29.944234987802336,-45.99730560769203,-77.84630096931295,Anorthosite,Highlands,20.871,21.227,3.658,10.508,14.175,4.062,0.01,1.098,0.181,0.065,0.109,0.04
24.19341764068244,18.72016255837312,833.4832582295762,Basalt,Mare Imbrium,10.807,21.308,9.486,18.485,4.66,0.1,1.05,1.393,0.196,0.046,0.368,0.112
-28.522920969525686,-19.062080901638033,113.66777082305845,Anorthosite,Mare Serenitatis,16.577,20.426,0.781,14.229,14.88,2.366,0.01,0.915,0.185,0.06,0.115,0.022
-17.432653829429334,29.701556469897213,794.882015975851,Basalt,Oceanus Procellarum,15.422,17.601,5.037,15.843,2.446,3.184,0.133,1.138,0.17,0.032,0.426,0.111
-5.024233158725558,5.971746151922403,-393.4462916000658,Anorthosite,South Pole-Aitken,19.605,17.044,2.312,11.719,13.321,2.587,0.024,0.561,0.116,0.098,0.03,0.001
-8.605720442950854,-5.71763538255405,-377.0745797815847,Basalt,Mare Serenitatis,2.0,20.205,6.75,23.566,4.209,2.195,0.291,1.273,0.251,0.212,0.365,0.1
24.703552614766544,-39.66931174881036,839.228241012594,Norite,Mare Tranquillitatis,2.287,16.738,2.497,26.47,2.0,2.84,0.124,1.171,0.347,0.154,0.189,0.065
-27.58266325592747,16.41857571412234,-118.64945202265504,Basalt,South Pole-Aitken,2.0,20.661,8.629,25.718,2.663,4.245,0.396,1.307,0.27,0.227,0.244,0.096
0.7328824606230953,56.97238121044957,-404.0315046091833,Anorthosite,Mare Serenitatis,18.553,20.24,5.247,11.167,12.632,4.643,0.2,1.503,0.163,0.088,0.067,0.001
10.828767751462436,39.072410988841796,10.651407884180657,Basalt,Highlands,2.0,13.65,5.597,28.324,7.157,3.846,0.163,1.677,0.315,0.046,0.312,0.085
25.901878420870126,-52.79901688931859,95.29090755664252,Basalt,South Pole-Aitken,2.0,26.801,10.003,24.901,9.488,4.864,0.129,1.318,0.265,0.045,0.409,0.125
7.222275127423259,-14.852474596657068,616.9749190464198,Anorthosite,South Pole-Aitken,19.03,21.232,4.003,10.595,17.418,2.358,0.027,1.067,0.124,0.184,0.261,0.082
18.225314160705764,51.06996110283262,-401.36111667315777,Anorthosite,Mare Imbrium,16.703,13.688,2.255,10.441,15.186,3.716,0.069,0.799,0.173,0.036,0.024,0.001
-24.976503729279095,0.36524970684256886,370.51673937934873,Gabbro,Highlands,16.729,21.741,0.596,15.941,3.538,1.777,0.306,1.643,0.141,0.101,0.16,0.041
-6.843629343784357,19.453419096981506,876.102816505771,Basalt,Mare Tranquillitatis,2.0,20.39,6.995,27.637,1.463,6.517,0.206,1.711,0.33,0.048,0.047,0.009
-7.563171931255951,49.511921470966854,558.7903712759055,Gabbro,Oceanus Procellarum,13.452,17.047,0.555,16.067,8.222,3.12,0.022,0.794,0.242,0.217,0.231,0.046
23.17729298734306,44.855362850385674,904.1429977779777,Troctolite,Mare Serenitatis,5.684,21.928,0.5,24.088,2.797,3.965,0.236,1.859,0.24,0.191,0.103,0.012
-20.917729724203504,0.21844506486131365,6.047775956030352,Norite,Mare Imbrium,2.739,18.174,2.459,22.333,2.764,0.885,0.017,1.579,0.196,0.096,0.02,0.001
-20.886829659802185,-7.4824436810877515,302.1109797214426,Basalt,Mare Serenitatis,9.712,21.579,4.156,20.457,2.197,3.938,0.215,1.458,0.32,0.028,0.415,0.147
-10.286511006852091,-19.236885782449548,-386.94041044115664,Anorthosite,Mare Tranquillitatis,16.771,18.895,1.754,12.459,16.295,3.136,1.005,1.246,0.115,0.048,0.119,0.047
-26.732037157989744,26.28233317954694,1231.202846181356,Basalt,Mare Tranquillitatis,14.142,18.283,10.615,18.49,10.348,3.557,0.11,1.458,0.183,0.128,0.226,0.041
-19.052517560850596,-25.561584063414806,448.62496401943804,Basalt,South Pole-Aitken,2.0,20.953,6.991,26.851,12.639,3.016,0.386,1.728,0.164,0.716,0.206,0.039
